compound	strain	growth_rate	experiment	well	repl
HMDA	MG1655	0.05379945232459793	ALE_HDMA_duplicates_080114	D01	2
HMDA	HMDA1-10	0.33773889438599447	ALE_HDMA_duplicates_080114	D02	2
HMDA	HMDA2-1	0.3294763039564006	ALE_HDMA_duplicates_080114	D03	2
HMDA	HMDA2-8	0.31502795101389697	ALE_HDMA_duplicates_080114	D04	2
HMDA	HMDA3-4	0.30423075252426196	ALE_HDMA_duplicates_080114	D05	2
HMDA	HMDA3-5	0.6757029322695038	ALE_HDMA_duplicates_080114	D06	2
HMDA	HMDA3-6	0.32920719582851693	ALE_HDMA_duplicates_080114	D07	2
HMDA	HMDA4-2	0.36822403426595596	ALE_HDMA_duplicates_080114	D08	2
HMDA	HMDA4-6	0.3375594580100128	ALE_HDMA_duplicates_080114	E01	2
HMDA	HMDA4-9	0.32854164548288006	ALE_HDMA_duplicates_080114	E02	2
HMDA	HMDA5-4	0.3399733384223619	ALE_HDMA_duplicates_080114	E03	2
HMDA	HMDA5-5	0.3110020371853297	ALE_HDMA_duplicates_080114	E04	2
HMDA	HMDA5-10	0.23325540994114627	ALE_HDMA_duplicates_080114	E05	2
HMDA	HMDA6-3	0.4238630551109447	ALE_HDMA_duplicates_080114	E06	2
HMDA	HMDA6-7	0.4103127737319291	ALE_HDMA_duplicates_080114	E07	2
HMDA	HMDA7-1	0.38492666002858245	ALE_HDMA_duplicates_080114	E08	2
HMDA	HMDA7-7	0.3132402358858672	ALE_HDMA_duplicates_080114	F01	2
HMDA	HMDA7-10	0.3461070706965289	ALE_HDMA_duplicates_080114	F02	2
HMDA	HMDA8-5	0.10929337507284186	ALE_HDMA_duplicates_080114	F03	2
HMDA	HMDA8-9	0.07334899711721436	ALE_HDMA_duplicates_080114	F04	2
HMDA	HMDA8-10	0.15220382383496833	ALE_HDMA_duplicates_080114	F05	2
HMDA	HMDA3-4	0.305577929644033	ALE_HDMA_duplicates_080114	F06	3
HMDA	HMDA3-5	0.6016648071492222	ALE_HDMA_duplicates_080114	F07	3
HMDA	HMDA3-6	0.34876930744553003	ALE_HDMA_duplicates_080114	F08	3
hexanoate	MG1655	0.2012578951979364	ALE_hexanoate_duplicates_101314	A01	1
hexanoate	HEXA1-1	0.7428440279800442	ALE_hexanoate_duplicates_101314	A02	1
hexanoate	HEXA1-4	0.5444087357494597	ALE_hexanoate_duplicates_101314	A03	1
hexanoate	HEXA1-5	0.4861931877296289	ALE_hexanoate_duplicates_101314	A04	1
hexanoate	HEXA2-3	0.6718958097616119	ALE_hexanoate_duplicates_101314	A05	1
hexanoate	HEXA2-9	0.444814716609754	ALE_hexanoate_duplicates_101314	A06	1
hexanoate	HEXA2-10	0.5148796676685102	ALE_hexanoate_duplicates_101314	A07	1
hexanoate	HEXA3-1	0.6070889052948926	ALE_hexanoate_duplicates_101314	A08	1
hexanoate	HEXA3-7	0.3760097865586219	ALE_hexanoate_duplicates_101314	B01	1
hexanoate	HEXA3-9	0.6093961287913845	ALE_hexanoate_duplicates_101314	B02	1
hexanoate	HEXA4-4	0.7003708908943813	ALE_hexanoate_duplicates_101314	B03	1
hexanoate	HEXA4-7	0.0	ALE_hexanoate_duplicates_101314	B04	1
hexanoate	HEXA4-10	0.944939919917482	ALE_hexanoate_duplicates_101314	B05	1
hexanoate	HEXA6-5	0.4326473893303141	ALE_hexanoate_duplicates_101314	B06	1
hexanoate	HEXA6-6	0.4845112789579124	ALE_hexanoate_duplicates_101314	B07	1
hexanoate	HEXA6-7	0.25508492336413	ALE_hexanoate_duplicates_101314	B08	1
hexanoate	HEXA6-9	0.5904657089582797	ALE_hexanoate_duplicates_101314	C01	1
hexanoate	HEXA7-2	0.2992036690032385	ALE_hexanoate_duplicates_101314	C02	1
hexanoate	HEXA8-1	0.6683161687682782	ALE_hexanoate_duplicates_101314	C03	1
hexanoate	HEXA8-2	0.48379219117772015	ALE_hexanoate_duplicates_101314	C04	1
hexanoate	HEXA8-5	0.5064693106803161	ALE_hexanoate_duplicates_101314	C05	1
hexanoate	HEXA1-1	0.7938667738524238	ALE_hexanoate_duplicates_101314	C06	3
hexanoate	HEXA1-4	0.5857695158185435	ALE_hexanoate_duplicates_101314	C07	3
hexanoate	HEXA1-5	0.5085675786634163	ALE_hexanoate_duplicates_101314	C08	3
hexanoate	MG1655	0.19836379643438462	ALE_hexanoate_duplicates_101314	D01	2
hexanoate	HEXA1-1	0.7332833449562679	ALE_hexanoate_duplicates_101314	D02	2
hexanoate	HEXA1-4	0.5563801338590468	ALE_hexanoate_duplicates_101314	D03	2
hexanoate	HEXA1-5	0.4832404412278269	ALE_hexanoate_duplicates_101314	D04	2
hexanoate	HEXA2-3	0.7266950020295678	ALE_hexanoate_duplicates_101314	D05	2
hexanoate	HEXA2-9	0.5166155153439105	ALE_hexanoate_duplicates_101314	D06	2
hexanoate	HEXA2-10	0.5287369116166399	ALE_hexanoate_duplicates_101314	D07	2
hexanoate	HEXA3-1	0.5536887859546451	ALE_hexanoate_duplicates_101314	D08	2
hexanoate	HEXA3-7	0.42356190153279955	ALE_hexanoate_duplicates_101314	E01	2
hexanoate	HEXA3-9	0.5124666887100972	ALE_hexanoate_duplicates_101314	E02	2
hexanoate	HEXA4-4	0.9883468979018379	ALE_hexanoate_duplicates_101314	E03	2
hexanoate	HEXA4-7	1.0462797121940965	ALE_hexanoate_duplicates_101314	E04	2
hexanoate	HEXA4-10	1.0209470877607423	ALE_hexanoate_duplicates_101314	E05	2
hexanoate	HEXA6-5	0.4348693469511457	ALE_hexanoate_duplicates_101314	E06	2
hexanoate	HEXA6-6	0.4605114012258863	ALE_hexanoate_duplicates_101314	E07	2
hexanoate	HEXA6-7	0.454920482872768	ALE_hexanoate_duplicates_101314	E08	2
hexanoate	HEXA6-9	0.523759926908866	ALE_hexanoate_duplicates_101314	F01	2
hexanoate	HEXA7-2	0.2697772926830204	ALE_hexanoate_duplicates_101314	F02	2
hexanoate	HEXA8-1	0.7134530206331648	ALE_hexanoate_duplicates_101314	F03	2
hexanoate	HEXA8-2	0.35553803552463037	ALE_hexanoate_duplicates_101314	F04	2
hexanoate	HEXA8-5	0.1206356837020418	ALE_hexanoate_duplicates_101314	F05	2
hexanoate	HEXA2-3	0.6966198123856842	ALE_hexanoate_duplicates_101314	F06	3
hexanoate	HEXA2-9	0.5395182368051237	ALE_hexanoate_duplicates_101314	F07	3
hexanoate	HEXA2-10	0.4422087723957846	ALE_hexanoate_duplicates_101314	F08	3
isobutyrate	MG1655	0.17876891118960192	ALE_isobutyrate_duplicates_091114	A01	1
isobutyrate	IBUA1-7	0.4286666967815308	ALE_isobutyrate_duplicates_091114	A02	1
isobutyrate	IBUA1-9	0.3005151649964661	ALE_isobutyrate_duplicates_091114	A03	1
isobutyrate	IBUA2-1	0.4429305829363202	ALE_isobutyrate_duplicates_091114	A04	1
isobutyrate	IBUA2-6	0.3883480795103717	ALE_isobutyrate_duplicates_091114	A05	1
isobutyrate	IBUA2-9	0.455725052605092	ALE_isobutyrate_duplicates_091114	A06	1
isobutyrate	IBUA3-2	0.3260231898875488	ALE_isobutyrate_duplicates_091114	A07	1
isobutyrate	IBUA3-10	0.0	ALE_isobutyrate_duplicates_091114	A08	1
isobutyrate	IBUA4-1	0.0	ALE_isobutyrate_duplicates_091114	B01	1
isobutyrate	IBUA4-8	0.32450568508992594	ALE_isobutyrate_duplicates_091114	B02	1
isobutyrate	IBUA4-9	0.2989145144472939	ALE_isobutyrate_duplicates_091114	B03	1
isobutyrate	IBUA5-2	0.0	ALE_isobutyrate_duplicates_091114	B04	1
isobutyrate	IBUA5-6	0.4156430018197453	ALE_isobutyrate_duplicates_091114	B05	1
isobutyrate	IBUA6-7	0.32936552100149735	ALE_isobutyrate_duplicates_091114	B06	1
isobutyrate	IBUA6-9	0.5077827149194599	ALE_isobutyrate_duplicates_091114	B07	1
isobutyrate	IBUA7-6	0.0	ALE_isobutyrate_duplicates_091114	B08	1
isobutyrate	IBUA7-7	0.3416035339981501	ALE_isobutyrate_duplicates_091114	C01	1
isobutyrate	IBUA7-9	0.0	ALE_isobutyrate_duplicates_091114	C02	1
isobutyrate	IBUA8-3	0.0	ALE_isobutyrate_duplicates_091114	C03	1
isobutyrate	IBUA8-4	0.3255786913738992	ALE_isobutyrate_duplicates_091114	C04	1
isobutyrate	IBUA8-10	0.37860498008650806	ALE_isobutyrate_duplicates_091114	C05	1
isobutyrate	IBUA1-7	0.4120481443684685	ALE_isobutyrate_duplicates_091114	C06	3
isobutyrate	IBUA1-9	0.0	ALE_isobutyrate_duplicates_091114	C07	3
isobutyrate	IBUA2-1	0.44774579792531993	ALE_isobutyrate_duplicates_091114	C08	3
isobutyrate	MG1655	0.17763058380029956	ALE_isobutyrate_duplicates_091114	D01	2
isobutyrate	IBUA1-7	0.4221615222887577	ALE_isobutyrate_duplicates_091114	D02	2
isobutyrate	IBUA1-9	0.0	ALE_isobutyrate_duplicates_091114	D03	2
isobutyrate	IBUA2-1	0.46363929032996803	ALE_isobutyrate_duplicates_091114	D04	2
isobutyrate	IBUA2-6	0.434828851198731	ALE_isobutyrate_duplicates_091114	D05	2
isobutyrate	IBUA2-9	0.3677345688828943	ALE_isobutyrate_duplicates_091114	D06	2
isobutyrate	IBUA3-2	0.47178332704273546	ALE_isobutyrate_duplicates_091114	D07	2
isobutyrate	IBUA3-10	0.0	ALE_isobutyrate_duplicates_091114	D08	2
isobutyrate	IBUA4-1	0.0	ALE_isobutyrate_duplicates_091114	E01	2
isobutyrate	IBUA4-8	0.3119207028009698	ALE_isobutyrate_duplicates_091114	E02	2
isobutyrate	IBUA4-9	0.30108813213353286	ALE_isobutyrate_duplicates_091114	E03	2
isobutyrate	IBUA5-2	0.0	ALE_isobutyrate_duplicates_091114	E04	2
isobutyrate	IBUA5-6	0.0	ALE_isobutyrate_duplicates_091114	E05	2
isobutyrate	IBUA6-7	0.3519890344969188	ALE_isobutyrate_duplicates_091114	E06	2
isobutyrate	IBUA6-9	0.5148884996389331	ALE_isobutyrate_duplicates_091114	E07	2
isobutyrate	IBUA7-6	0.0	ALE_isobutyrate_duplicates_091114	E08	2
isobutyrate	IBUA7-7	0.3221116386297352	ALE_isobutyrate_duplicates_091114	F01	2
isobutyrate	IBUA7-9	0.0	ALE_isobutyrate_duplicates_091114	F02	2
isobutyrate	IBUA8-3	0.3412650875117162	ALE_isobutyrate_duplicates_091114	F03	2
isobutyrate	IBUA8-4	0.3474583803198321	ALE_isobutyrate_duplicates_091114	F04	2
isobutyrate	IBUA8-10	0.38708399224449475	ALE_isobutyrate_duplicates_091114	F05	2
isobutyrate	IBUA2-6	0.44838667338320637	ALE_isobutyrate_duplicates_091114	F06	3
isobutyrate	IBUA2-9	0.376379543472276	ALE_isobutyrate_duplicates_091114	F07	3
isobutyrate	IBUA3-2	0.4379631765440229	ALE_isobutyrate_duplicates_091114	F08	3
octanoate	MG1655	0.40935201159531	ALE_octanoate_duplicates_122214	A01	1
octanoate	OCTA1-3	0.7001600696226749	ALE_octanoate_duplicates_122214	A02	1
octanoate	OCTA1-5	0.6704194392658706	ALE_octanoate_duplicates_122214	A03	1
octanoate	OCTA1-9	0.5945857424352067	ALE_octanoate_duplicates_122214	A04	1
octanoate	OCTA2-10	0.5139186982223187	ALE_octanoate_duplicates_122214	A05	1
octanoate	OCTA2-14	0.5028631505913392	ALE_octanoate_duplicates_122214	A06	1
octanoate	OCTA2-16	0.5090805987264756	ALE_octanoate_duplicates_122214	A07	1
octanoate	OCTA4-9	0.5940604682483992	ALE_octanoate_duplicates_122214	A08	1
octanoate	OCTA4-10	0.5862316059273978	ALE_octanoate_duplicates_122214	B01	1
octanoate	OCTA4-13	0.7362639820297231	ALE_octanoate_duplicates_122214	B02	1
octanoate	OCTA5-4	0.49168088799135673	ALE_octanoate_duplicates_122214	B03	1
octanoate	OCTA5-8	0.5197777958834187	ALE_octanoate_duplicates_122214	B04	1
octanoate	OCTA5-9	0.5519731172284555	ALE_octanoate_duplicates_122214	B05	1
octanoate	OCTA6-5	0.49054572403024904	ALE_octanoate_duplicates_122214	B06	1
octanoate	OCTA6-6	0.6005176035357414	ALE_octanoate_duplicates_122214	B07	1
octanoate	OCTA6-7	0.509531562955572	ALE_octanoate_duplicates_122214	B08	1
octanoate	OCTA7-2	0.7164614115462631	ALE_octanoate_duplicates_122214	C01	1
octanoate	OCTA7-9	0.7101776503681877	ALE_octanoate_duplicates_122214	C02	1
octanoate	OCTA7-10	0.7306677588013804	ALE_octanoate_duplicates_122214	C03	1
octanoate	OCTA8-5	0.5934896240923234	ALE_octanoate_duplicates_122214	C04	1
octanoate	OCTA8-7	0.5874722134759377	ALE_octanoate_duplicates_122214	C05	1
octanoate	OCTA1-3	0.6340297777256979	ALE_octanoate_duplicates_122214	C06	3
octanoate	OCTA1-5	0.7312476613486926	ALE_octanoate_duplicates_122214	C07	3
octanoate	OCTA1-9	0.670657561964911	ALE_octanoate_duplicates_122214	C08	3
octanoate	MG1655	0.3737894484357311	ALE_octanoate_duplicates_122214	D01	2
octanoate	OCTA1-3	0.682874445930527	ALE_octanoate_duplicates_122214	D02	2
octanoate	OCTA1-5	0.630713460277001	ALE_octanoate_duplicates_122214	D03	2
octanoate	OCTA1-9	0.6204968041716533	ALE_octanoate_duplicates_122214	D04	2
octanoate	OCTA2-10	0.5394695743052462	ALE_octanoate_duplicates_122214	D05	2
octanoate	OCTA2-14	0.506177259590431	ALE_octanoate_duplicates_122214	D06	2
octanoate	OCTA2-16	0.4937664714545865	ALE_octanoate_duplicates_122214	D07	2
octanoate	OCTA4-9	0.6101615432948931	ALE_octanoate_duplicates_122214	D08	2
octanoate	OCTA4-10	0.641098579924992	ALE_octanoate_duplicates_122214	E01	2
octanoate	OCTA4-13	0.7397081247490985	ALE_octanoate_duplicates_122214	E02	2
octanoate	OCTA5-4	0.4702056289456619	ALE_octanoate_duplicates_122214	E03	2
octanoate	OCTA5-8	0.5341768508084794	ALE_octanoate_duplicates_122214	E04	2
octanoate	OCTA5-9	0.5682282979044859	ALE_octanoate_duplicates_122214	E05	2
octanoate	OCTA6-5	0.513845475659833	ALE_octanoate_duplicates_122214	E06	2
octanoate	OCTA6-6	0.5834360753900006	ALE_octanoate_duplicates_122214	E07	2
octanoate	OCTA6-7	0.48309006045291353	ALE_octanoate_duplicates_122214	E08	2
octanoate	OCTA7-2	0.651019395122097	ALE_octanoate_duplicates_122214	F01	2
octanoate	OCTA7-9	0.7230282750916134	ALE_octanoate_duplicates_122214	F02	2
octanoate	OCTA7-10	0.7211338516929512	ALE_octanoate_duplicates_122214	F03	2
octanoate	OCTA8-5	0.5370169015652992	ALE_octanoate_duplicates_122214	F04	2
octanoate	OCTA8-7	0.502039790515958	ALE_octanoate_duplicates_122214	F05	2
octanoate	OCTA2-10	0.4329458108432025	ALE_octanoate_duplicates_122214	F06	3
octanoate	OCTA2-14	0.508305474580014	ALE_octanoate_duplicates_122214	F07	3
octanoate	OCTA2-16	0.5013573051591387	ALE_octanoate_duplicates_122214	F08	3
putrescine	MG1655	0.06408845306407665	ALE_putrescine_duplicates_073014	A01	1
putrescine	PUTR2-4	0.2129695376816481	ALE_putrescine_duplicates_073014	A02	1
putrescine	PUTR2-6	0.2320322536757019	ALE_putrescine_duplicates_073014	A03	1
putrescine	PUTR3-1	0.38136397969822156	ALE_putrescine_duplicates_073014	A04	1
putrescine	PUTR3-9	0.24498028587547777	ALE_putrescine_duplicates_073014	A05	1
putrescine	PUTR3-10	0.3831893602332805	ALE_putrescine_duplicates_073014	A06	1
putrescine	PUTR4-3	0.2716279454804562	ALE_putrescine_duplicates_073014	A07	1
putrescine	PUTR4-7	0.26692910244653995	ALE_putrescine_duplicates_073014	A08	1
putrescine	PUTR4-8	0.24097903140728777	ALE_putrescine_duplicates_073014	B01	1
putrescine	PUTR5-1	0.1713006389175373	ALE_putrescine_duplicates_073014	B02	1
putrescine	PUTR5-6	0.22516904551908445	ALE_putrescine_duplicates_073014	B03	1
putrescine	PUTR5-8	0.22143691782127162	ALE_putrescine_duplicates_073014	B04	1
putrescine	PUTR6-2	0.23962338131488256	ALE_putrescine_duplicates_073014	B05	1
putrescine	PUTR6-7	0.0	ALE_putrescine_duplicates_073014	B06	1
putrescine	PUTR6-10	0.29172634591752944	ALE_putrescine_duplicates_073014	B07	1
putrescine	PUTR7-1	0.27168938830875944	ALE_putrescine_duplicates_073014	B08	1
putrescine	PUTR7-7	0.27875815256183756	ALE_putrescine_duplicates_073014	C01	1
putrescine	PUTR7-9	0.254228990026683	ALE_putrescine_duplicates_073014	C02	1
putrescine	PUTR8-3	0.2956153146598615	ALE_putrescine_duplicates_073014	C03	1
putrescine	PUTR8-6	0.3822370789255544	ALE_putrescine_duplicates_073014	C04	1
putrescine	PUTR8-10	0.3541319281595404	ALE_putrescine_duplicates_073014	C05	1
putrescine	PUTR2-4	0.18955333037606917	ALE_putrescine_duplicates_073014	C06	3
putrescine	PUTR2-6	0.2550144483936045	ALE_putrescine_duplicates_073014	C07	3
putrescine	PUTR3-1	0.366391901873829	ALE_putrescine_duplicates_073014	C08	3
putrescine	MG1655	0.14958171531243736	ALE_putrescine_duplicates_073014	D01	2
putrescine	PUTR2-4	0.232213099363085	ALE_putrescine_duplicates_073014	D02	2
putrescine	PUTR2-6	0.22461036331991344	ALE_putrescine_duplicates_073014	D03	2
putrescine	PUTR3-1	0.36313752336215877	ALE_putrescine_duplicates_073014	D04	2
putrescine	PUTR3-9	0.19680116480175905	ALE_putrescine_duplicates_073014	D05	2
putrescine	PUTR3-10	0.22375105379070984	ALE_putrescine_duplicates_073014	D06	2
putrescine	PUTR4-3	0.30337565309597586	ALE_putrescine_duplicates_073014	D07	2
putrescine	PUTR4-7	0.2677962505187914	ALE_putrescine_duplicates_073014	D08	2
putrescine	PUTR4-8	0.26308858953576975	ALE_putrescine_duplicates_073014	E01	2
putrescine	PUTR5-1	0.1249347019048987	ALE_putrescine_duplicates_073014	E02	2
putrescine	PUTR5-6	0.22513223450648448	ALE_putrescine_duplicates_073014	E03	2
putrescine	PUTR5-8	0.20569241233647179	ALE_putrescine_duplicates_073014	E04	2
putrescine	PUTR6-2	0.20998151817883082	ALE_putrescine_duplicates_073014	E05	2
putrescine	PUTR6-7	0.4710265401155799	ALE_putrescine_duplicates_073014	E06	2
putrescine	PUTR6-10	0.27472492384128994	ALE_putrescine_duplicates_073014	E07	2
putrescine	PUTR7-1	0.21383909505949147	ALE_putrescine_duplicates_073014	E08	2
putrescine	PUTR7-7	0.2626344825253559	ALE_putrescine_duplicates_073014	F01	2
putrescine	PUTR7-9	0.25910725081109787	ALE_putrescine_duplicates_073014	F02	2
putrescine	PUTR8-3	0.24195191788607967	ALE_putrescine_duplicates_073014	F03	2
putrescine	PUTR8-6	0.3040997227601477	ALE_putrescine_duplicates_073014	F04	2
putrescine	PUTR8-10	0.30597096414702724	ALE_putrescine_duplicates_073014	F05	2
putrescine	PUTR3-9	0.14964735278928132	ALE_putrescine_duplicates_073014	F06	3
putrescine	PUTR3-10	0.3184080546856238	ALE_putrescine_duplicates_073014	F07	3
putrescine	PUTR4-3	0.23983514400265088	ALE_putrescine_duplicates_073014	F08	3
